,wavelength,energy,field,deltaA
379,1470.0,0.8435374149659864,-6,-0.1305022782721715
380,1480.0,0.8378378378378378,-6,-0.11418949348815008
381,1490.0,0.8322147651006712,-6,-0.1048183192505206
382,1500.0,0.8266666666666667,-6,-0.10204167503196389
383,1510.0,0.8211920529801324,-6,-0.09579422554021086
384,1520.0,0.8157894736842105,-6,-0.09579422554021086
385,1530.0,0.8104575163398693,-6,-0.0909350981577364
386,1540.0,0.8051948051948052,-6,-0.08711721235722074
387,1550.0,0.8,-6,-0.10620664135979915
388,1560.0,0.7948717948717948,-6,-0.0819110044474268
389,1570.0,0.7898089171974523,-6,-0.053103320679899445
390,1580.0,0.7848101265822784,-6,-0.049285434879383916
391,1590.0,0.779874213836478,-6,-0.05692120648041509
392,1600.0,0.775,-6,-0.05067375698866221
393,1610.0,0.7701863354037267,-6,-0.03262556956804288
394,1620.0,0.7654320987654321,-6,-0.004859127382474472
395,1630.0,0.7607361963190185,-6,0.023948556385052614
396,1640.0,0.7560975609756098,-6,0.05449164278917786
397,1650.0,0.7515151515151515,-6,0.08017560181082892
398,1660.0,0.7469879518072289,-6,0.13223768090876967
399,1670.0,0.7425149700598802,-6,0.2610045565443429
400,1680.0,0.7380952380952381,-6,0.4449572360237337
401,1690.0,0.7337278106508875,-6,0.6372398481587949
402,1700.0,0.7294117647058823,-6,0.8062680649634426
403,1710.0,0.7251461988304093,-6,0.7791957838325134
404,1720.0,0.7209302325581395,-6,0.8038385012722054
405,1730.0,0.7167630057803468,-6,0.7993264544170506
406,1740.0,0.7126436781609196,-6,0.9089378030344231
407,1750.0,0.7085714285714285,-6,0.9653329395595797
408,400.0,3.1,-4,9.27933588
409,410.0,3.024390243902439,-4,6.807758105
410,420.0,2.952380952380953,-4,4.3616564900000006
411,430.0,2.883720930232558,-4,3.0216483
412,440.0,2.8181818181818183,-4,2.18335852
413,450.0,2.7555555555555555,-4,1.6467203624999998
414,460.0,2.6956521739130435,-4,1.265712245
415,470.0,2.6382978723404253,-4,0.96475
416,480.0,2.583333333333333,-4,0.7422499999999999
